AÑO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA
2021,3827,"Archipiélago de San Andrés, Providencia y Santa Catalina (ETC)",11312,90.88,90.84,70.46,88.0,83.12,51.05,96.71,82.44,99.33,107.05,76.95,,,0.71,0.5,0.34,0.94,1.45,91.03,99.34,92.63,88.42,88.39,8.26,0.17,7.03,10.65,10.15,4.15,1.32,4.02,4.62,4.84
2021,3828,Amazonas (ETC),2267,82.03,82.02,55.13,81.33,59.41,27.98,95.99,88.18,103.97,99.12,72.02,,,5.04,6.93,3.31,6.51,7.38,86.04,92.63,88.37,82.21,81.38,8.92,0.44,8.31,11.28,11.24,14.76,3.0,9.43,25.22,16.39
2021,3829,Guainía (ETC),15643,78.05,78.05,55.77,77.45,36.82,10.83,92.53,97.51,116.94,82.61,45.96,,,8.67,8.53,7.07,10.9,12.28,72.0,79.37,74.33,65.14,72.65,19.32,12.1,18.61,23.96,15.07,10.23,3.66,8.94,14.95,9.28
2021,3830,Guaviare (ETC),21658,84.91,84.87,44.56,78.03,68.94,35.72,100.77,77.16,106.88,111.58,75.53,,,7.29,7.06,5.34,9.94,8.0,82.84,92.48,86.87,75.13,82.52,9.88,0.46,7.79,14.93,9.49,7.8,1.84,5.72,12.84,4.77
2021,3831,Vaupés (ETC),16081,54.73,54.73,30.92,55.65,32.97,12.82,66.82,48.38,79.36,66.39,44.81,,,4.18,5.06,3.03,5.16,6.91,90.14,94.78,92.58,87.03,83.69,5.67,0.16,4.38,7.81,9.4,3.6,0.0,2.74,5.53,4.19
2021,3832,Vichada (ETC),33183,65.44,65.43,45.44,72.94,28.49,11.05,73.0,65.51,107.58,52.11,29.12,,,5.02,4.5,4.0,7.65,6.18,77.56,95.45,74.92,77.37,83.75,17.42,0.06,21.08,14.98,10.07,11.13,0.06,13.93,9.04,3.38
2021,3960,Malambo,31194,88.18,87.92,52.1,86.89,74.14,42.3,95.65,74.67,106.58,96.35,77.32,,,1.87,4.24,1.58,2.14,1.28,94.32,95.45,94.94,92.78,95.93,3.81,0.31,3.48,5.09,2.8,2.04,2.0,1.69,3.01,0.59
2021,4382,Quibdó,31977,106.74,106.74,65.9,108.02,83.99,48.14,118.53,97.13,134.82,117.81,87.93,,,1.93,2.27,1.59,2.34,2.08,88.55,97.44,91.64,81.76,89.09,9.52,0.29,6.77,15.89,8.83,4.44,0.34,5.19,4.91,2.06
2021,4436,Pitalito,28515,98.28,98.24,67.59,99.97,83.32,45.02,111.26,94.09,117.48,117.1,92.8,,,6.7,4.96,5.46,8.98,5.95,82.54,94.93,86.35,74.46,83.72,10.76,0.11,8.19,16.56,10.33,6.51,0.16,4.71,11.05,3.91
2021,4449,Riohacha,51611,113.56,113.46,87.85,109.11,84.09,43.04,124.74,109.84,140.47,126.19,83.62,,,2.39,2.44,2.54,2.27,1.84,83.42,94.64,81.96,81.27,89.74,14.19,2.92,15.5,16.46,8.41,7.68,3.03,8.45,8.62,3.86
2021,4460,Uribia,52334,106.25,106.25,99.5,118.09,38.24,9.97,121.67,161.55,180.55,77.09,39.3,,,0.98,1.55,0.96,0.81,0.7,92.15,97.45,91.19,92.12,92.39,6.87,1.01,7.85,7.07,6.91,7.06,2.07,9.36,3.77,2.13
2021,4546,Ipiales,20686,108.55,108.53,73.44,101.93,95.89,58.01,124.51,98.45,122.09,134.56,123.81,,,2.08,2.21,1.95,2.44,1.35,96.98,97.05,97.04,96.87,97.08,0.94,0.74,1.01,0.69,1.58,8.16,3.83,8.05,10.75,3.5
2021,4700,Piedecuesta,33072,96.3,96.17,70.59,93.86,89.68,53.82,104.57,90.22,104.57,115.96,89.33,,,3.12,2.84,2.56,3.87,2.9,88.54,96.81,93.6,81.88,86.65,8.34,0.35,3.83,14.26,10.45,5.27,0.3,3.35,9.22,2.79
2021,4815,Jamundí,3165,79.44,79.31,56.02,75.96,68.93,41.29,93.4,71.4,97.18,99.77,82.14,,,6.13,4.18,5.45,7.38,5.79,82.48,95.06,85.52,76.62,82.91,11.38,0.76,9.03,16.0,11.3,7.45,0.08,6.11,10.97,5.47
2021,4832,Yumbo,21245,97.13,96.17,74.74,90.07,85.63,55.21,107.7,100.7,103.89,116.56,102.6,,,2.71,2.58,2.38,3.25,2.34,88.8,96.86,92.59,83.06,88.11,8.49,0.56,5.03,13.68,9.55,6.35,1.61,5.45,9.93,2.01
2021,4841,Yopal,35626,101.11,101.04,75.94,99.76,89.84,55.44,112.13,90.76,112.85,124.95,96.09,,,3.8,3.06,3.62,4.39,3.1,85.56,95.33,89.73,78.66,85.64,10.64,1.6,6.65,16.95,11.26,6.53,0.73,4.93,10.66,3.22
2021,4909,Barranquilla,238329,101.92,101.57,68.17,95.42,90.59,58.04,110.26,94.81,113.31,116.24,98.73,,,0.87,1.34,0.91,0.79,0.67,89.46,93.26,90.18,86.73,92.4,9.67,5.4,8.91,12.48,6.92,4.31,4.26,4.47,5.28,1.11
2021,4910,Cartagena,202512,107.83,107.67,67.72,104.93,96.53,59.54,117.4,94.32,122.79,125.32,100.29,,,3.45,3.94,3.39,3.85,2.3,87.63,95.66,88.6,84.82,87.74,8.92,0.4,8.01,11.33,9.95,4.46,1.38,4.14,6.25,2.28
2021,4911,Santa Marta,111044,103.13,102.86,67.83,97.71,86.81,52.22,116.13,106.13,120.02,122.46,99.07,,,1.7,1.9,1.91,1.56,1.29,94.82,96.27,95.59,93.87,94.02,3.47,1.83,2.51,4.57,4.68,2.07,2.02,2.04,2.57,0.75
2021,7609,Rionegro,21637,98.54,98.11,86.41,93.39,89.06,49.85,110.98,102.24,107.63,124.43,97.13,,,5.1,4.64,4.69,5.81,4.6,79.31,94.64,83.5,70.78,82.57,15.59,0.72,11.81,23.41,12.83,8.79,1.2,7.23,13.62,3.95
2021,7692,Apartado,28689,96.14,96.13,62.71,87.11,87.91,53.62,112.92,87.46,108.63,130.29,101.32,,,7.22,3.8,5.68,9.68,6.95,85.7,96.14,89.1,80.53,83.93,7.08,0.05,5.22,9.79,9.11,5.36,0.21,4.12,8.21,3.75
2021,7740,Sabaneta,10492,102.99,102.74,86.4,93.89,103.75,68.21,109.65,100.21,102.47,127.35,99.38,,,3.15,3.14,3.68,2.48,3.46,86.42,96.86,90.05,80.78,86.94,10.43,0.0,6.27,16.74,9.59,3.52,1.05,2.8,5.5,1.42
2021,10850,Facatativá,29576,83.83,83.64,59.59,79.41,78.28,47.3,96.23,77.6,90.64,100.82,109.04,,,2.0,2.32,1.89,1.9,2.48,86.92,95.83,89.67,81.98,87.91,11.08,1.84,8.44,16.13,9.61,6.91,1.28,4.94,10.5,5.67
2021,10851,Funza (ETC),19129,94.94,94.78,69.95,89.65,94.55,57.77,100.87,85.07,97.23,115.01,89.89,,,4.23,4.08,2.96,5.58,4.53,85.95,95.3,92.24,77.13,85.46,9.82,0.62,4.8,17.29,10.01,5.28,0.74,2.07,10.48,3.26
2021,10857,Mosquera,28581,90.71,90.28,67.22,88.93,84.35,52.14,95.6,85.43,98.22,103.9,78.16,,,0.46,0.15,0.49,0.36,0.85,85.74,94.74,90.24,78.84,85.63,13.8,5.1,9.27,20.81,13.52,4.98,2.01,3.52,7.89,3.14
2021,10904,Chía,25546,105.33,104.29,68.48,100.41,95.73,62.76,114.68,103.98,114.06,121.77,107.17,,,2.91,4.97,2.41,3.24,2.43,84.06,93.63,87.09,77.69,87.93,13.03,1.41,10.5,19.07,9.63,5.76,2.53,3.99,9.38,2.58
2021,3758,Antioquia (ETC),518957,88.79,88.73,61.57,83.14,76.72,44.81,100.18,79.3,102.18,111.43,82.91,,,5.79,3.82,4.67,7.72,5.36,87.38,95.85,88.6,83.69,89.14,6.82,0.33,6.73,8.59,5.49,6.12,0.62,5.86,8.52,2.82
2021,3759,Medellín,379616,97.12,96.94,81.04,92.36,88.93,54.38,109.93,93.44,105.43,123.85,101.21,,,3.27,2.94,3.27,3.56,2.65,87.89,96.82,90.37,83.21,88.81,8.84,0.24,6.36,13.23,8.55,6.17,0.29,4.72,9.74,3.63
2021,3760,Bello,87992,85.46,85.41,65.97,81.61,77.09,45.22,94.72,79.17,95.07,106.55,78.86,,,5.95,6.11,6.45,6.2,3.34,86.24,93.28,86.77,83.2,89.97,7.81,0.61,6.77,10.6,6.69,4.95,0.61,4.06,7.65,2.09
2021,3761,Envigado,27863,100.19,98.04,64.29,93.89,90.73,63.73,106.79,95.59,104.12,115.01,102.19,,,2.91,2.2,3.07,3.14,2.21,89.64,97.8,93.46,83.73,92.17,7.45,0.0,3.47,13.13,5.62,5.33,0.37,3.16,9.25,2.65
2021,3762,Itagüí,40256,91.32,90.96,75.05,83.52,86.36,58.84,101.59,94.45,93.64,114.72,98.05,,,3.42,3.03,3.42,3.56,3.26,90.97,96.67,92.24,88.91,90.53,5.6,0.29,4.34,7.53,6.21,3.27,0.68,2.84,4.77,1.69
2021,3763,Turbo,34359,104.79,104.77,54.84,95.87,96.2,51.16,130.24,78.13,120.9,138.36,168.11,,,4.44,2.2,3.77,5.34,5.3,90.12,97.66,91.43,87.31,90.34,5.45,0.14,4.8,7.35,4.36,2.82,0.23,1.83,4.63,1.98
2021,3764,Atlántico (ETC),138956,88.31,87.98,56.45,84.81,73.88,45.29,95.44,82.07,102.69,98.09,78.41,,,2.52,2.65,2.55,2.76,1.7,89.71,96.28,89.98,87.06,92.31,7.76,1.07,7.47,10.18,5.99,5.12,1.85,4.86,6.93,2.94
2021,3765,Soledad,137576,87.08,86.86,58.12,85.75,73.26,48.05,95.93,87.95,100.72,93.15,93.46,,,2.25,2.85,2.51,2.19,0.94,92.68,95.74,94.02,90.24,92.84,5.07,1.41,3.46,7.57,6.22,1.89,1.5,1.78,2.36,1.15
2021,3766,"Bogotá, D.C. (ETC)",1174274,94.28,93.8,63.99,89.92,89.19,58.84,102.58,79.21,101.47,111.36,99.56,,,1.29,1.07,1.08,1.35,1.88,88.15,98.07,91.46,82.81,87.15,10.56,0.86,7.46,15.84,10.97,3.29,0.25,2.44,5.2,2.39
2021,3767,Bolívar (ETC),23447,93.49,93.46,57.7,90.91,73.83,43.32,107.58,91.1,115.49,109.95,90.98,,,3.9,4.1,3.29,4.68,4.01,89.47,94.12,90.7,86.48,89.97,6.63,1.78,6.01,8.84,6.02,3.68,3.58,3.32,4.84,1.78
2021,3768,Magangué,32064,89.19,89.14,54.32,87.08,72.1,43.83,100.4,85.84,106.12,104.55,84.9,,,3.58,5.52,3.31,3.93,2.39,88.67,93.66,90.93,84.48,88.83,7.76,0.82,5.76,11.59,8.78,5.16,2.18,3.85,8.2,3.43
2021,3769,Boyacá (ETC),157555,90.08,90.05,66.26,84.45,85.59,55.48,98.48,82.73,96.71,110.07,87.3,,,3.25,2.37,2.08,4.19,4.58,88.75,97.16,92.84,83.54,86.84,8.0,0.47,5.08,12.27,8.57,5.87,0.5,3.35,9.83,5.1
2021,3770,Tunja,31931,103.97,103.79,77.57,100.1,98.63,58.26,112.99,101.0,111.33,125.0,99.19,,,2.03,3.93,1.69,2.14,1.74,83.36,95.28,90.06,74.39,86.1,14.61,0.79,8.25,23.48,12.16,7.29,2.16,3.97,11.89,5.17
2021,3771,Duitama,22264,102.02,101.92,78.55,95.98,98.01,68.16,111.78,97.31,104.75,122.1,113.96,,,1.68,1.83,1.43,1.76,1.95,87.7,96.97,92.92,81.83,86.47,10.62,1.19,5.65,16.41,11.59,4.92,0.55,3.04,8.02,3.45
2021,3772,Sogamoso,22598,115.42,115.32,76.15,105.27,111.49,76.68,130.99,104.84,119.92,149.05,133.6,,,3.3,4.87,3.59,3.3,1.85,89.08,90.69,90.81,85.63,92.57,7.62,4.43,5.6,11.06,5.58,5.37,2.14,3.56,8.21,4.35
2021,3773,Caldas (ETC),99993,87.09,87.0,63.67,80.58,78.24,50.94,99.27,79.19,96.66,110.06,94.3,,,3.49,2.79,2.75,4.34,3.81,90.55,96.8,92.1,87.69,90.43,5.96,0.41,5.15,7.98,5.76,4.12,0.31,3.51,6.12,2.55
2020,3798,Nariño (ETC),164423,78.94,78.94,48.34,75.3,62.33,36.87,90.74,73.51,98.58,93.77,74.67,,,1.73,0.58,1.6,2.2,1.57,90.02,95.08,90.48,87.22,93.09,8.25,4.33,7.91,10.59,5.34,3.74,0.94,3.93,4.77,1.86
2020,10930,Zipaquirá,26075,91.18,90.97,66.33,88.72,85.07,46.82,99.59,86.83,100.43,109.52,85.02,,,6.53,4.06,5.63,8.1,5.77,80.86,94.95,87.05,71.91,81.64,12.61,0.99,7.32,19.99,12.59,9.02,1.09,7.11,13.58,5.02
2020,10904,Chía,24855,109.82,108.68,73.05,106.12,97.81,63.05,120.11,111.27,120.92,127.04,109.24,,,1.47,1.65,1.42,1.01,2.92,89.44,98.35,92.57,83.61,91.6,9.09,0.0,6.02,15.37,5.48,7.32,3.31,5.21,11.39,4.28
2020,10851,Funza (ETC),18629,101.37,101.16,78.48,97.17,97.1,60.51,107.46,93.31,105.67,120.59,93.14,,,10.56,7.89,6.02,5.64,45.37,80.43,89.25,90.35,77.97,45.63,9.01,2.86,3.62,16.39,9.0,4.86,0.54,3.55,7.65,3.38
2020,10850,Facatativá,28766,88.88,88.68,68.74,86.04,80.71,50.75,101.49,88.4,98.48,103.78,109.85,,,5.82,8.07,6.74,5.34,3.03,83.29,88.25,86.26,78.37,85.29,10.89,3.68,7.0,16.29,11.69,5.92,0.72,4.96,8.94,3.03
2020,7740,Sabaneta,10556,100.16,100.09,78.36,93.54,99.97,62.63,107.46,90.63,102.21,125.55,95.56,,,2.91,3.09,3.0,3.2,1.83,91.56,95.01,92.97,88.63,94.21,5.53,1.9,4.03,8.17,3.95,6.13,0.48,3.57,10.65,3.18
2020,7692,Apartado,28649,98.32,98.31,67.28,88.87,89.86,50.02,113.67,96.85,108.6,132.29,97.13,,,3.83,2.26,3.47,4.24,4.83,87.94,97.31,90.42,83.81,86.15,8.23,0.43,6.1,11.95,9.02,5.78,0.05,5.54,8.0,3.09
2020,7609,Rionegro,21636,99.73,99.36,89.0,93.98,88.49,45.59,113.32,102.66,109.35,131.87,92.22,,,2.68,1.91,2.17,3.33,2.84,85.08,97.62,88.64,78.23,87.33,12.23,0.48,9.19,18.44,9.83,13.19,0.32,11.49,18.89,8.53
2020,4911,Santa Marta,111128,103.33,102.97,70.35,98.16,86.52,52.17,114.73,107.1,118.85,121.73,94.58,,,5.7,14.11,8.0,2.46,2.3,87.61,85.25,88.7,85.08,92.89,6.69,0.64,3.31,12.46,4.81,2.67,1.07,1.93,4.15,1.78
2020,4910,Cartagena,201954,107.94,107.76,73.17,105.83,94.71,56.94,117.16,104.1,123.43,124.07,94.84,,,1.92,1.75,1.89,2.17,1.38,91.27,92.56,92.69,88.76,92.6,6.82,5.69,5.42,9.07,6.03,6.7,1.07,6.39,9.14,4.07
2020,4909,Barranquilla,237390,102.21,101.84,71.33,96.81,89.62,57.04,110.64,101.92,114.36,115.44,96.59,,,0.82,0.67,0.9,0.82,0.63,95.1,95.96,95.37,93.9,97.01,4.08,3.37,3.73,5.28,2.36,4.28,1.86,3.88,6.21,1.76
2020,4841,Yopal,35686,101.71,101.65,82.22,99.46,90.32,53.51,114.2,104.54,113.82,125.61,97.76,,,2.49,2.84,2.47,2.63,1.96,89.9,95.72,92.31,84.98,92.07,7.61,1.44,5.21,12.39,5.98,6.04,0.16,4.62,10.45,1.8
2020,4832,Yumbo,21408,97.33,96.19,72.11,89.7,87.88,51.19,107.01,99.12,104.65,120.45,89.89,,,2.44,2.81,2.34,2.22,3.25,88.65,95.87,91.79,82.93,91.43,8.91,1.32,5.87,14.85,5.31,5.17,0.61,4.45,7.8,2.22
2020,4815,Jamundí,31884,76.72,76.57,53.55,74.26,67.67,38.28,83.43,71.03,87.06,89.47,68.67,,,1.37,1.82,1.03,1.55,1.78,87.24,95.65,90.19,82.99,85.31,11.39,2.53,8.78,15.47,12.91,6.02,0.4,5.53,8.78,2.34
2020,4700,Piedecuesta,33049,95.35,95.24,67.74,93.99,87.71,49.58,104.3,88.53,105.76,116.69,84.24,,,2.03,1.57,1.48,2.24,3.64,89.93,97.94,93.98,83.84,90.04,8.04,0.49,4.54,13.92,6.32,5.91,0.05,3.08,10.67,4.33
2020,4546,Ipiales,20957,108.34,108.28,72.92,104.83,96.04,52.9,121.25,100.97,121.89,131.06,110.65,,,1.18,2.21,0.93,1.21,1.35,85.26,97.79,87.02,79.25,89.68,13.56,0.0,12.05,19.53,8.97,5.22,0.67,4.51,7.77,2.74
2020,4460,Uribia,51594,87.17,87.17,81.14,96.36,32.75,7.83,97.86,130.08,144.46,65.25,26.5,,,2.7,3.94,2.96,1.35,2.11,91.45,95.3,90.03,93.24,93.45,5.85,0.76,7.0,5.41,4.44,9.89,3.22,11.73,9.36,2.38
2020,4449,Riohacha,50943,112.03,111.89,91.97,107.75,82.25,40.5,121.99,117.77,136.78,122.91,78.76,,,0.52,0.94,0.34,0.51,1.22,80.84,92.06,80.38,76.77,88.06,18.64,7.0,19.28,22.72,10.71,8.15,1.73,9.67,8.95,2.25
2020,4436,Pitalito,28497,101.5,101.48,72.31,100.1,86.83,43.97,115.05,102.74,117.39,125.83,94.06,,,3.21,2.27,2.39,4.33,3.72,86.03,97.24,91.76,76.23,85.75,10.76,0.48,5.85,19.44,10.53,8.92,0.0,6.41,15.23,5.05
2020,4382,Quibdó,32084,107.37,107.36,74.37,106.95,84.33,44.7,119.49,114.8,134.51,118.51,83.61,,,0.71,0.38,0.67,0.82,0.9,95.18,99.58,95.12,93.97,95.82,4.1,0.03,4.22,5.21,3.28,7.43,0.63,7.97,9.88,2.32
2020,3960,Malambo,30961,84.96,84.53,55.47,84.11,68.03,40.14,90.69,83.81,103.66,88.49,66.14,,,2.9,5.37,2.91,2.68,2.22,92.26,93.69,93.96,89.6,92.27,4.84,0.94,3.13,7.72,5.5,2.23,1.74,2.24,2.67,1.01
2020,3832,Vichada (ETC),33298,60.15,60.14,43.53,64.7,26.74,9.9,66.64,63.7,97.83,47.1,25.59,,,3.07,2.88,3.09,3.3,2.17,84.08,97.07,82.07,83.22,91.72,12.85,0.06,14.84,13.48,6.1,14.44,0.06,18.98,9.62,3.93
2020,3831,Vaupés (ETC),15910,53.47,53.47,30.55,54.96,31.22,13.32,62.8,43.8,78.15,58.55,40.98,,,2.54,2.88,2.11,2.8,4.09,81.18,90.45,79.57,82.34,81.14,16.28,6.67,18.32,14.86,14.76,7.15,1.98,7.86,7.44,5.08
2020,3830,Guaviare (ETC),21482,83.07,83.06,43.3,76.41,67.8,34.28,100.72,81.17,103.18,111.13,83.61,,,4.41,3.09,3.27,5.81,6.32,86.67,95.66,91.56,78.61,83.32,8.92,1.25,5.17,15.58,10.36,6.04,0.74,5.45,8.77,3.37
2020,3829,Guainía (ETC),15771,70.52,70.51,55.92,69.96,33.54,10.73,83.91,96.5,105.58,72.4,43.18,,,3.53,5.18,3.49,3.13,3.04,81.46,90.67,84.51,72.31,79.5,15.01,4.16,12.01,24.57,17.45,10.5,0.94,11.43,13.99,3.6
2020,3828,Amazonas (ETC),22563,81.26,81.24,50.16,79.55,60.21,30.42,94.99,90.51,102.71,96.86,72.2,,,2.37,6.46,0.75,3.6,2.83,88.72,93.48,94.52,81.3,79.26,8.91,0.06,4.73,15.1,17.91,10.0,1.76,10.63,12.25,6.8
2020,3827,"Archipiélago de San Andrés, Providencia y Santa Catalina (ETC)",11169,92.77,92.67,77.45,90.69,83.01,50.87,99.15,94.13,102.9,107.5,75.68,,,1.41,1.26,1.3,1.56,1.46,91.77,97.01,92.69,90.18,89.67,6.82,1.73,6.01,8.25,8.87,8.67,1.89,7.44,12.91,4.7
2020,3826,Putumayo (ETC),80810,84.42,84.41,50.72,80.58,73.07,39.5,95.21,83.77,98.36,104.01,75.86,,,7.42,4.49,5.84,9.56,8.81,86.8,95.27,90.59,80.88,85.05,5.78,0.25,3.57,9.57,6.14,6.81,0.31,5.74,10.17,4.66
2020,3825,Casanare (ETC),58169,89.88,89.87,64.69,88.75,78.05,43.06,99.28,89.07,104.15,106.58,77.41,,,1.87,1.73,1.66,2.14,2.02,91.59,97.78,94.3,87.26,89.7,6.54,0.49,4.04,10.61,8.28,5.06,0.12,4.4,7.77,2.73
2020,3824,Arauca (ETC),66580,92.84,92.81,59.0,90.7,74.91,37.32,105.96,95.92,116.78,108.35,78.52,,,3.93,2.21,3.54,4.82,4.48,85.52,93.77,87.63,79.79,86.81,10.55,4.02,8.83,15.39,8.71,3.9,1.39,3.48,5.77,1.73
2020,3823,Tuluá,41830,79.64,79.53,61.49,74.99,74.06,48.81,86.98,81.5,84.99,95.96,76.43,,,3.32,2.29,2.77,4.11,3.09,89.17,97.36,93.09,83.78,89.79,7.51,0.34,4.14,12.11,7.12,4.82,0.11,4.14,7.31,2.14
2020,3822,Palmira,62862,81.55,81.46,57.58,76.62,73.71,42.29,92.62,79.13,90.09,105.45,80.07,,,1.71,2.16,1.67,1.69,1.62,90.68,95.22,92.46,86.99,93.41,7.61,2.63,5.87,11.31,4.97,7.49,0.64,6.19,11.51,3.32
2020,3821,Cartago,24348,80.17,80.12,56.17,76.02,72.65,43.15,90.74,75.43,88.73,103.32,77.47,,,1.16,0.96,0.84,1.57,1.08,92.58,98.25,93.95,90.03,92.87,6.26,0.79,5.21,8.39,6.05,8.31,0.35,6.04,13.23,5.17
2020,3820,Guadalajara de Buga,23359,83.28,83.17,53.92,77.27,75.04,49.65,93.6,82.41,90.69,103.05,87.3,,,3.8,5.54,3.55,4.28,2.23,87.57,91.64,89.46,82.6,93.84,8.64,2.82,6.99,13.12,3.94,7.44,0.97,7.32,10.28,3.06
2020,3819,Buenaventura,83105,80.41,80.2,47.43,71.34,61.48,33.9,95.49,79.31,99.78,100.49,82.21,,,2.03,1.32,2.25,1.87,2.1,95.25,97.89,95.25,94.7,95.16,2.73,0.79,2.5,3.43,2.73,4.61,1.12,4.53,6.38,1.67
2020,3818,Cali,388573,84.41,84.09,60.12,79.9,76.48,46.96,93.08,78.3,91.78,102.44,85.06,,,2.71,3.48,2.82,2.62,2.3,89.78,94.27,91.53,86.96,90.54,7.51,2.25,5.65,10.42,7.16,5.51,1.06,4.84,7.81,2.82
2020,3817,Valle del Cauca (ETC),169588,78.07,78.04,57.34,73.5,69.66,42.7,89.18,78.67,86.3,99.6,80.14,,,3.69,6.13,3.06,4.21,2.88,90.09,91.87,93.02,86.42,90.38,6.22,2.0,3.92,9.37,6.74,5.7,0.33,5.09,8.27,3.23
2020,3816,Ibagué,89880,106.82,106.6,83.05,106.65,93.36,55.41,118.24,118.9,122.51,126.07,94.87,,,2.43,2.32,2.2,2.91,1.83,91.63,97.49,94.52,87.14,92.62,5.95,0.19,3.28,9.95,5.56,4.93,0.39,3.29,8.21,2.99
2020,3815,Tolima (ETC),157725,95.13,95.09,64.0,91.76,81.63,49.0,106.16,94.97,110.39,112.64,88.44,,,3.75,3.15,3.23,4.51,3.81,89.48,95.52,91.87,85.21,89.67,6.76,1.33,4.9,10.28,6.52,5.23,0.36,4.92,7.51,2.58
2020,3814,Sincelejo,59824,101.61,101.53,73.99,100.48,88.0,50.88,112.69,101.29,118.56,118.9,91.98,,,1.34,1.15,1.3,1.46,1.23,92.63,98.76,94.32,89.89,91.51,6.03,0.09,4.38,8.66,7.26,7.95,0.14,7.02,11.49,5.1
2020,3813,Sucre (ETC),145013,92.58,92.55,63.33,89.71,72.76,39.79,105.97,131.99,112.56,106.0,76.96,,,2.23,3.87,1.38,2.95,1.98,92.36,92.32,94.83,88.84,92.88,5.41,3.81,3.78,8.21,5.14,7.35,1.35,7.43,10.12,4.37
2020,3812,Girón,31062,94.31,94.26,72.97,94.29,81.42,45.28,103.18,103.11,111.25,109.11,72.09,,,3.82,4.7,4.41,3.49,2.02,88.04,92.13,90.87,83.23,89.64,8.13,3.17,4.73,13.28,8.34,8.13,0.2,6.31,13.16,4.62
2020,3811,Floridablanca,50111,89.55,89.21,66.05,88.16,80.53,50.7,96.92,84.62,98.41,102.78,88.04,,,1.07,1.63,1.02,0.97,1.25,89.97,97.96,94.14,83.71,90.82,8.96,0.41,4.83,15.32,7.93,7.47,0.1,4.8,12.45,5.2
2020,3810,Barrancabermeja,41556,118.06,117.94,79.88,114.9,102.78,55.91,129.63,109.99,135.08,138.75,107.43,,,3.06,2.96,2.79,3.48,2.8,88.28,92.98,90.91,83.95,89.15,8.66,4.06,6.3,12.57,8.05,9.24,0.6,7.11,13.9,7.64
2020,3809,Bucaramanga,95748,101.81,101.56,76.18,99.89,90.99,55.59,111.31,109.66,113.24,117.71,95.73,,,0.89,0.86,0.74,0.97,1.2,91.57,93.17,94.81,87.29,91.73,7.54,5.97,4.45,11.74,7.07,4.51,0.43,3.44,7.24,2.95
2020,3808,Santander (ETC),157350,89.07,89.03,59.18,85.14,79.75,48.96,99.13,86.25,99.05,107.46,88.74,,,1.8,1.92,1.27,2.36,1.89,92.58,96.67,95.02,89.12,92.12,5.62,1.4,3.71,8.51,5.99,5.79,0.8,4.63,8.96,3.27
2020,3807,Dosquebradas,34321,89.11,89.01,69.09,87.31,82.12,45.64,97.93,87.95,99.81,109.16,77.19,,,2.11,2.48,1.9,2.33,2.0,87.91,95.82,92.06,81.38,89.03,9.98,1.71,6.03,16.29,8.98,7.31,1.05,4.99,12.03,4.43
2020,3806,Pereira,71771,109.4,108.89,77.04,104.5,97.87,58.15,127.9,108.24,123.69,141.19,121.18,,,3.01,2.81,2.57,3.68,2.56,89.64,94.33,92.8,85.39,89.63,7.35,2.86,4.64,10.93,7.8,5.4,1.01,4.6,8.01,2.62
2020,3805,Risaralda (ETC),49057,90.38,90.37,60.42,85.29,75.54,47.89,104.48,90.72,104.65,113.63,92.68,,,3.18,2.46,2.93,3.83,2.71,87.79,94.3,89.69,84.52,86.27,9.03,3.24,7.39,11.65,11.02,4.33,0.78,3.83,6.4,2.46
2020,3804,Armenia,43199,97.19,97.11,78.31,92.67,89.67,60.11,107.05,99.54,104.94,117.82,95.29,,,3.7,3.53,2.87,4.54,3.86,90.37,95.92,93.52,86.28,89.84,5.92,0.54,3.61,9.18,6.29,5.08,0.19,3.96,7.89,3.25
2020,3803,Quindio (ETC),39930,94.66,94.65,64.1,90.01,86.07,52.31,107.8,92.96,106.37,121.12,92.77,,,2.45,2.01,2.29,2.65,2.63,89.83,97.62,92.94,85.33,88.5,7.72,0.38,4.77,12.02,8.87,7.02,0.3,5.67,11.15,3.43
